1, 123
1, 44
1, 47
1, 42
1, 42
2, 43
2, 48
2, 43
2, 44
2, 41
4, 44
4, 45
4, 43
4, 44
4, 41
8, 55
8, 47
8, 45
8, 46
8, 48
16, 51
16, 48
16, 45
16, 44
16, 46
32, 53
32, 48
32, 48
32, 47
32, 54
