1, 3.141592652588, 2665463
1, 3.141592652588, 2829667
1, 3.141592652588, 3138511
1, 3.141592652588, 3211219
1, 3.141592652588, 2741926
2, 3.141592652589, 1659200
2, 3.141592652589, 1623526
2, 3.141592652589, 1560242
2, 3.141592652589, 1587568
2, 3.141592652589, 1569620
4, 3.141592652589, 998654
4, 3.141592652589, 992477
4, 3.141592652589, 963245
4, 3.141592652589, 960683
4, 3.141592652589, 947211
8, 3.141592652589, 853244
8, 3.141592652589, 868660
8, 3.141592652589, 870629
8, 3.141592652589, 913534
8, 3.141592652589, 839317
16, 3.141592652590, 897176
16, 3.141592652590, 880335
16, 3.141592652590, 849146
16, 3.141592652590, 844545
16, 3.141592652590, 855809
32, 3.141592652590, 819138
32, 3.141592652590, 850637
32, 3.141592652590, 909992
32, 3.141592652590, 844349
32, 3.141592652590, 828520
