1, 55
1, 50
1, 42
1, 41
1, 42
1, 41
1, 41
1, 42
1, 41
1, 46
2, 41
2, 41
2, 42
2, 45
2, 45
2, 42
2, 42
2, 39
2, 43
2, 45
4, 46
4, 47
4, 48
4, 51
4, 44
4, 45
4, 49
4, 55
4, 49
4, 48
8, 49
8, 52
8, 52
8, 49
8, 49
8, 50
8, 51
8, 49
8, 49
8, 49
16, 52
16, 54
16, 50
16, 52
16, 50
16, 54
16, 50
16, 50
16, 48
16, 51
32, 52
32, 51
32, 49
32, 50
32, 53
32, 51
32, 50
32, 52
32, 52
32, 51
