1, 117
1, 46
1, 43
1, 42
1, 46
2, 89
2, 44
2, 49
2, 48
2, 45
4, 52
4, 46
4, 55
4, 44
4, 47
8, 64
8, 47
8, 47
8, 48
8, 46
16, 44
16, 49
16, 48
16, 48
16, 45
32, 48
32, 52
32, 45
32, 47
32, 44
