1, 3.141592652588, 3396509
1, 3.141592652588, 2715920
1, 3.141592652588, 2959235
1, 3.141592652588, 3026158
1, 3.141592652588, 2667373
1, 3.141592652588, 2795566
1, 3.141592652588, 2674858
1, 3.141592652588, 2728159
1, 3.141592652588, 2791762
1, 3.141592652588, 2812365
2, 3.141592652589, 1602380
2, 3.141592652589, 1678568
2, 3.141592652589, 1618060
2, 3.141592652589, 1587418
2, 3.141592652589, 1616877
2, 3.141592652589, 1616009
2, 3.141592652589, 1611659
2, 3.141592652589, 1683773
2, 3.141592652589, 1642064
2, 3.141592652589, 1665433
4, 3.141592652589, 1106660
4, 3.141592652589, 1098033
4, 3.141592652589, 1036287
4, 3.141592652589, 1054486
4, 3.141592652589, 1078457
4, 3.141592652589, 1094084
4, 3.141592652589, 1177515
4, 3.141592652589, 1028140
4, 3.141592652589, 1051881
4, 3.141592652589, 1015160
8, 3.141592652589, 913338
8, 3.141592652589, 906302
8, 3.141592652589, 899670
8, 3.141592652589, 902051
8, 3.141592652589, 890874
8, 3.141592652589, 890591
8, 3.141592652589, 909144
8, 3.141592652589, 882348
8, 3.141592652589, 929992
8, 3.141592652589, 892791
16, 3.141592652590, 889605
16, 3.141592652590, 952345
16, 3.141592652590, 942254
16, 3.141592652590, 988634
16, 3.141592652590, 901542
16, 3.141592652590, 724899
16, 3.141592652590, 749668
16, 3.141592652590, 757567
16, 3.141592652590, 842995
16, 3.141592652590, 823217
32, 3.141592652590, 785868
32, 3.141592652590, 764743
32, 3.141592652590, 773197
32, 3.141592652590, 764624
32, 3.141592652590, 811001
32, 3.141592652590, 824158
32, 3.141592652590, 816444
32, 3.141592652590, 792071
32, 3.141592652590, 789979
32, 3.141592652590, 799041
