1, 65
1, 44
1, 47
1, 44
1, 45
2, 43
2, 47
2, 47
2, 43
2, 40
4, 51
4, 46
4, 42
4, 42
4, 41
8, 47
8, 51
8, 45
8, 44
8, 44
16, 46
16, 46
16, 45
16, 45
16, 43
32, 49
32, 53
32, 48
32, 47
32, 46
