1, 134
1, 47
1, 44
1, 43
1, 44
2, 42
2, 42
2, 42
2, 43
2, 44
4, 44
4, 52
4, 44
4, 45
4, 43
8, 46
8, 46
8, 89
8, 56
8, 47
16, 46
16, 47
16, 48
16, 45
16, 46
32, 46
32, 52
32, 46
32, 47
32, 47
