1, 3.141592652588, 2540212
1, 3.141592652588, 2469037
1, 3.141592652588, 2586254
1, 3.141592652588, 2555650
1, 3.141592652588, 2613526
2, 3.141592652589, 1883457
2, 3.141592652589, 1374254
2, 3.141592652589, 1365939
2, 3.141592652589, 1457054
2, 3.141592652589, 1495108
4, 3.141592652589, 902928
4, 3.141592652589, 986697
4, 3.141592652589, 815369
4, 3.141592652589, 865161
4, 3.141592652589, 830561
8, 3.141592652589, 740614
8, 3.141592652589, 802006
8, 3.141592652589, 719896
8, 3.141592652589, 760866
8, 3.141592652589, 790032
16, 3.141592652590, 730470
16, 3.141592652590, 732657
16, 3.141592652590, 732715
16, 3.141592652590, 740212
16, 3.141592652590, 743478
32, 3.141592652590, 761088
32, 3.141592652590, 730218
32, 3.141592652590, 732372
32, 3.141592652590, 729039
32, 3.141592652590, 737456
