1, 3.141592652588, 2857276
1, 3.141592652588, 2998483
1, 3.141592652588, 3068573
1, 3.141592652588, 3037260
1, 3.141592652588, 3036725
1, 3.141592652588, 3068707
1, 3.141592652588, 3065540
1, 3.141592652588, 3082156
1, 3.141592652588, 3050747
1, 3.141592652588, 3158298
2, 3.141592652589, 1892947
2, 3.141592652589, 1492736
2, 3.141592652589, 1508754
2, 3.141592652589, 1640036
2, 3.141592652589, 1573842
2, 3.141592652589, 1622839
2, 3.141592652589, 1661984
2, 3.141592652589, 1622944
2, 3.141592652589, 1646747
2, 3.141592652589, 1700951
4, 3.141592652589, 1195816
4, 3.141592652589, 1059330
4, 3.141592652589, 1241075
4, 3.141592652589, 983491
4, 3.141592652589, 1040990
4, 3.141592652589, 1012024
4, 3.141592652589, 1011604
4, 3.141592652589, 1132212
4, 3.141592652589, 1004999
4, 3.141592652589, 1020787
8, 3.141592652589, 889285
8, 3.141592652589, 946628
8, 3.141592652589, 874992
8, 3.141592652589, 889524
8, 3.141592652589, 960675
8, 3.141592652589, 1000734
8, 3.141592652589, 1058529
8, 3.141592652589, 1015384
8, 3.141592652589, 925329
8, 3.141592652589, 929468
16, 3.141592652590, 964278
16, 3.141592652590, 931042
16, 3.141592652590, 885632
16, 3.141592652590, 887128
16, 3.141592652590, 919579
16, 3.141592652590, 991036
16, 3.141592652590, 931210
16, 3.141592652590, 906985
16, 3.141592652590, 924718
16, 3.141592652590, 947002
32, 3.141592652590, 954041
32, 3.141592652590, 927784
32, 3.141592652590, 882073
32, 3.141592652590, 922637
32, 3.141592652590, 936837
32, 3.141592652590, 940305
32, 3.141592652590, 914705
32, 3.141592652590, 877341
32, 3.141592652590, 888969
32, 3.141592652590, 901445
