1, 116
1, 46
1, 41
1, 42
1, 44
1, 45
1, 43
1, 43
1, 41
1, 45
2, 47
2, 41
2, 41
2, 40
2, 47
2, 41
2, 42
2, 42
2, 40
2, 45
4, 45
4, 43
4, 46
4, 45
4, 48
4, 43
4, 44
4, 42
4, 46
4, 51
8, 47
8, 50
8, 46
8, 52
8, 45
8, 47
8, 44
8, 43
8, 47
8, 47
16, 45
16, 45
16, 43
16, 49
16, 45
16, 45
16, 44
16, 44
16, 52
16, 44
32, 46
32, 45
32, 50
32, 55
32, 48
32, 46
32, 45
32, 43
32, 50
32, 47
